date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,symbol,sector
2021-02-16,327.359985,329.839996,322.480011,324.619995,324.619995,4339000.0,4339000.0,-2.73999,-0.837,325.64667,"February 16, 21",-0.00837,UNH,Healthcare
2021-02-12,331.679993,332.399994,327.880005,328.23999,328.23999,2760800.0,2760800.0,-3.44,-1.037,329.50666,"February 12, 21",-0.01037,UNH,Healthcare
2021-02-11,335.0,336.649994,331.5,333.070007,333.070007,2776700.0,2776700.0,-1.92999,-0.576,333.74,"February 11, 21",-0.00576,UNH,Healthcare
2021-02-10,332.660004,335.76001,329.769989,333.399994,333.399994,4122700.0,4122700.0,0.73999,0.222,332.97666,"February 10, 21",0.00222,UNH,Healthcare
2021-02-09,323.899994,331.040009,321.709991,329.630005,329.630005,4096900.0,4096900.0,5.73001,1.769,327.46,"February 09, 21",0.01769,UNH,Healthcare
2021-02-08,327.01001,327.019989,323.809998,324.339996,324.339996,4758200.0,4758200.0,-2.67001,-0.816,325.05666,"February 08, 21",-0.00816,UNH,Healthcare
2021-02-05,332.109985,333.480011,323.480011,324.51001,324.51001,7227900.0,7227900.0,-7.59997,-2.288,327.15668,"February 05, 21",-0.02288,UNH,Healthcare
2021-02-04,332.320007,335.290009,328.390015,329.320007,329.320007,5962200.0,5962200.0,-3.0,-0.903,331.00001,"February 04, 21",-0.00903,UNH,Healthcare
2021-02-03,338.0,340.160004,334.600006,337.890015,337.890015,2537100.0,2537100.0,-0.10998,-0.033,337.55001,"February 03, 21",-0.00033,UNH,Healthcare
2021-02-02,337.100006,344.640015,337.100006,338.720001,338.720001,2663700.0,2663700.0,1.62,0.481,340.15334,"February 02, 21",0.00481,UNH,Healthcare
2021-02-01,335.029999,338.149994,332.73999,334.0,334.0,3020200.0,3020200.0,-1.03,-0.307,334.96333,"February 01, 21",-0.00307,UNH,Healthcare
2021-01-29,336.529999,339.019989,330.630005,333.579987,333.579987,3899200.0,3899200.0,-2.95001,-0.877,334.40999,"January 29, 21",-0.00877,UNH,Healthcare
2021-01-28,336.640015,346.579987,334.51001,338.149994,338.149994,2769900.0,2769900.0,1.50998,0.449,339.74666,"January 28, 21",0.00449,UNH,Healthcare
2021-01-27,337.040009,338.0,329.01001,332.98999,332.98999,4770900.0,4770900.0,-4.05002,-1.202,333.33333,"January 27, 21",-0.01202,UNH,Healthcare
2021-01-26,350.51001,351.51001,342.570007,343.109985,343.109985,2467500.0,2467500.0,-7.40003,-2.111,345.73,"January 26, 21",-0.02111,UNH,Healthcare
2021-01-25,347.149994,350.390015,344.600006,347.809998,347.809998,2506300.0,2506300.0,0.66,0.19,347.60001,"January 25, 21",0.0019,UNH,Healthcare
2021-01-22,353.309998,354.619995,347.540009,347.549988,347.549988,2585100.0,2585100.0,-5.76001,-1.63,349.90333,"January 22, 21",-0.0163,UNH,Healthcare
2021-01-21,350.809998,360.890015,350.73999,355.0,355.0,3750200.0,3750200.0,4.19,1.194,355.54334,"January 21, 21",0.01194,UNH,Healthcare
2021-01-20,351.880005,352.079987,345.829987,350.839996,350.839996,3036800.0,3036800.0,-1.04001,-0.296,349.58332,"January 20, 21",-0.00296,UNH,Healthcare
2021-01-19,356.209991,356.959991,351.559998,352.190002,352.190002,3361300.0,3361300.0,-4.01999,-1.129,353.57,"January 19, 21",-0.01129,UNH,Healthcare
2021-01-15,349.119995,353.049988,345.73999,351.299988,351.299988,3777000.0,3777000.0,2.17999,0.624,350.02999,"January 15, 21",0.00624,UNH,Healthcare
2021-01-14,356.850006,358.809998,350.420013,350.529999,350.529999,2919900.0,2919900.0,-6.32001,-1.771,353.25334,"January 14, 21",-0.01771,UNH,Healthcare
2021-01-13,356.040009,356.809998,351.230011,355.040009,355.040009,1974500.0,1974500.0,-1.0,-0.281,354.36001,"January 13, 21",-0.00281,UNH,Healthcare
2021-01-12,357.940002,360.079987,355.230011,357.369995,357.369995,2372500.0,2372500.0,-0.57001,-0.159,357.56,"January 12, 21",-0.00159,UNH,Healthcare
2021-01-11,362.619995,364.290009,359.190002,360.75,360.75,2695100.0,2695100.0,-1.87,-0.516,361.41,"January 11, 21",-0.00516,UNH,Healthcare
2021-01-08,367.0,367.48999,358.76001,363.390015,363.390015,2947800.0,2947800.0,-3.60998,-0.984,363.21334,"January 08, 21",-0.00984,UNH,Healthcare
2021-01-07,358.540009,366.450012,357.920013,365.029999,365.029999,3366700.0,3366700.0,6.48999,1.81,363.13334,"January 07, 21",0.0181,UNH,Healthcare
2021-01-06,337.109985,359.48999,335.109985,359.269989,359.269989,6561400.0,6561400.0,22.16,6.574,351.28999,"January 06, 21",0.06574,UNH,Healthcare
2021-01-05,348.690002,351.359985,344.480011,344.799988,344.799988,3160500.0,3160500.0,-3.89001,-1.116,346.87999,"January 05, 21",-0.01116,UNH,Healthcare
2021-01-04,351.450012,352.079987,340.380005,349.5,349.5,4203800.0,4203800.0,-1.95001,-0.555,347.32,"January 04, 21",-0.00555,UNH,Healthcare
2020-12-31,345.040009,351.089996,344.049988,350.679993,350.679993,1969000.0,1969000.0,5.63998,1.635,348.60666,"December 31, 20",0.01635,UNH,Healthcare
2020-12-30,347.079987,349.01001,344.470001,344.98999,344.98999,1866000.0,1866000.0,-2.09,-0.602,346.15667,"December 30, 20",-0.00602,UNH,Healthcare
2020-12-29,347.98999,351.290009,345.0,347.350006,347.350006,2275700.0,2275700.0,-0.63998,-0.184,347.88001,"December 29, 20",-0.00184,UNH,Healthcare
2020-12-28,343.209991,347.790009,343.059998,345.950012,345.950012,2308200.0,2308200.0,2.74002,0.798,345.60001,"December 28, 20",0.00798,UNH,Healthcare
2020-12-24,336.440002,341.410004,336.440002,340.790009,340.790009,1360600.0,1360600.0,4.35001,1.293,339.54667,"December 24, 20",0.01293,UNH,Healthcare
2020-12-23,336.48999,341.649994,336.029999,337.589996,337.589996,2348100.0,2348100.0,1.10001,0.327,338.42333,"December 23, 20",0.00327,UNH,Healthcare
2020-12-22,335.160004,336.980011,333.470001,335.01001,335.01001,2069700.0,2069700.0,-0.14999,-0.045,335.15334,"December 22, 20",-0.00045,UNH,Healthcare
2020-12-21,332.070007,336.950012,329.399994,336.079987,336.079987,2892700.0,2892700.0,4.00998,1.208,334.14333,"December 21, 20",0.01208,UNH,Healthcare
2020-12-18,342.519989,342.609985,334.0,338.380005,338.380005,8742700.0,8742700.0,-4.13998,-1.209,338.33,"December 18, 20",-0.01209,UNH,Healthcare
2020-12-17,339.809998,342.600006,337.309998,341.670013,341.670013,2525700.0,2525700.0,1.86001,0.547,340.52667,"December 17, 20",0.00547,UNH,Healthcare
2020-12-16,336.829987,341.660004,334.26001,339.339996,339.339996,2365600.0,2365600.0,2.51001,0.745,338.42,"December 16, 20",0.00745,UNH,Healthcare
2020-12-15,339.140015,341.01001,337.040009,339.670013,339.670013,2616900.0,2616900.0,0.53,0.156,339.24001,"December 15, 20",0.00156,UNH,Healthcare
2020-12-14,340.029999,343.230011,335.859985,336.130005,336.130005,2479000.0,2479000.0,-3.89999,-1.147,338.40667,"December 14, 20",-0.01147,UNH,Healthcare
2021-05-06,160.0,160.83,159.16,160.5,160.5,969774.0,969774.0,0.5,0.313,160.16333,"May 06, 21",0.00313,TRV,Financial Services
2021-05-05,158.12,159.68,157.71,159.29,159.29,1095292.0,1095292.0,1.17,0.74,158.89333,"May 05, 21",0.0074,TRV,Financial Services
2021-05-04,156.39,158.69,155.97,158.53,158.53,1399349.0,1399349.0,2.14,1.368,157.73,"May 04, 21",0.01368,TRV,Financial Services
2021-05-03,156.11,158.08,155.71,156.59,156.59,1097672.0,1097672.0,0.48,0.307,156.79333,"May 03, 21",0.00307,TRV,Financial Services
2021-04-30,155.53,156.57,153.9,154.66,154.66,958223.0,958223.0,-0.87,-0.559,155.04333,"April 30, 21",-0.00559,TRV,Financial Services
2021-04-29,154.76,155.82,154.32,155.6,155.6,880894.0,880894.0,0.84,0.543,155.24667,"April 29, 21",0.00543,TRV,Financial Services
2021-04-28,155.73,155.89,152.85,153.79,153.79,1171204.0,1171204.0,-1.94,-1.246,154.17667,"April 28, 21",-0.01246,TRV,Financial Services
2021-04-27,155.71,156.4,154.56,155.2,155.2,1352732.0,1352732.0,-0.51,-0.328,155.38667,"April 27, 21",-0.00328,TRV,Financial Services
2021-04-26,157.84,157.93,155.43,155.73,155.73,1035665.0,1035665.0,-2.11,-1.337,156.36333,"April 26, 21",-0.01337,TRV,Financial Services
2021-04-23,156.54,158.34,156.01,157.84,157.84,1079844.0,1079844.0,1.3,0.83,157.39667,"April 23, 21",0.0083,TRV,Financial Services
2021-04-22,156.71,157.32,154.32,155.87,155.87,1452520.0,1452520.0,-0.84,-0.536,155.83667,"April 22, 21",-0.00536,TRV,Financial Services
2021-04-21,156.28,157.76,156.03,157.38,157.38,862146.0,862146.0,1.1,0.704,157.05667,"April 21, 21",0.00704,TRV,Financial Services
2021-04-20,154.93,157.4,153.84,155.73,155.73,1846707.0,1846707.0,0.8,0.516,155.65667,"April 20, 21",0.00516,TRV,Financial Services
2021-04-19,156.58,157.96,153.57,154.38,154.38,1124173.0,1124173.0,-2.2,-1.405,155.30333,"April 19, 21",-0.01405,TRV,Financial Services
2021-04-16,154.67,156.46,154.67,155.95,155.95,1324055.0,1324055.0,1.28,0.828,155.69333,"April 16, 21",0.00828,TRV,Financial Services
2021-04-15,155.53,155.97,153.78,154.36,154.36,1190710.0,1190710.0,-1.17,-0.752,154.70333,"April 15, 21",-0.00752,TRV,Financial Services
2021-04-14,152.419998,156.350006,152.0,155.429993,155.429993,1850700.0,1850700.0,3.01,1.975,154.59333,"April 14, 21",0.01975,TRV,Financial Services
2021-04-13,151.210007,152.399994,150.539993,152.210007,152.210007,1911200.0,1911200.0,1.0,0.661,151.71666,"April 13, 21",0.00661,TRV,Financial Services
2021-04-12,151.889999,152.220001,151.270004,151.839996,151.839996,1232200.0,1232200.0,-0.05,-0.033,151.77667,"April 12, 21",-0.00033,TRV,Financial Services
2021-04-09,151.520004,152.550003,150.960007,151.649994,151.649994,1377600.0,1377600.0,0.12999,0.086,151.72,"April 09, 21",0.00086,TRV,Financial Services
2021-04-08,150.789993,151.119995,149.529999,150.360001,150.360001,1740700.0,1740700.0,-0.42999,-0.285,150.33667,"April 08, 21",-0.00285,TRV,Financial Services
2021-04-07,151.789993,152.449997,151.009995,152.289993,152.289993,1694200.0,1694200.0,0.5,0.329,151.91666,"April 07, 21",0.00329,TRV,Financial Services
2021-04-06,152.029999,153.940002,151.449997,151.75,151.75,1349200.0,1349200.0,-0.28,-0.184,152.38,"April 06, 21",-0.00184,TRV,Financial Services
2021-04-05,152.25,152.429993,150.600006,152.029999,152.029999,1260700.0,1260700.0,-0.22,-0.144,151.68667,"April 05, 21",-0.00144,TRV,Financial Services
2021-04-01,150.25,151.300003,149.460007,150.619995,150.619995,1680000.0,1680000.0,0.36999,0.246,150.46,"April 01, 21",0.00246,TRV,Financial Services
2021-03-31,154.029999,154.130005,150.25,150.399994,150.399994,1705200.0,1705200.0,-3.63001,-2.357,151.59333,"March 31, 21",-0.02357,TRV,Financial Services
2021-03-30,154.570007,155.229996,153.300003,154.029999,154.029999,924000.0,924000.0,-0.54001,-0.349,154.18667,"March 30, 21",-0.00349,TRV,Financial Services
2021-03-29,151.809998,154.5,150.770004,153.850006,153.850006,1393700.0,1393700.0,2.04001,1.344,153.04,"March 29, 21",0.01344,TRV,Financial Services
2021-03-26,153.699997,153.860001,151.5,153.639999,153.639999,1123000.0,1123000.0,-0.06,-0.039,153.0,"March 26, 21",-0.00039,TRV,Financial Services
2021-03-25,149.880005,153.139999,147.919998,152.779999,152.779999,1402100.0,1402100.0,2.89999,1.935,151.28,"March 25, 21",0.01935,TRV,Financial Services
2021-03-24,147.690002,151.070007,147.460007,149.279999,149.279999,1995900.0,1995900.0,1.59,1.077,149.27,"March 24, 21",0.01077,TRV,Financial Services
2021-03-23,147.649994,149.410004,146.789993,147.0,147.0,1616400.0,1616400.0,-0.64999,-0.44,147.73333,"March 23, 21",-0.0044,TRV,Financial Services
2021-03-22,149.149994,149.520004,146.759995,147.589996,147.589996,1381800.0,1381800.0,-1.56,-1.046,147.95667,"March 22, 21",-0.01046,TRV,Financial Services
2021-03-19,156.25,156.25,148.880005,149.300003,149.300003,4099200.0,4099200.0,-6.95,-4.448,151.47667,"March 19, 21",-0.04448,TRV,Financial Services
2021-03-18,159.800003,161.190002,156.350006,156.830002,156.830002,2301300.0,2301300.0,-2.97,-1.859,158.12334,"March 18, 21",-0.01859,TRV,Financial Services
2021-03-17,157.149994,158.179993,155.539993,157.919998,157.919998,1393800.0,1393800.0,0.77,0.49,157.21333,"March 17, 21",0.0049,TRV,Financial Services
2021-03-16,156.869995,156.869995,154.410004,156.470001,156.470001,1049100.0,1049100.0,-0.39999,-0.255,155.91667,"March 16, 21",-0.00255,TRV,Financial Services
2021-03-15,155.970001,157.5,155.600006,157.339996,157.339996,873500.0,873500.0,1.37,0.878,156.81333,"March 15, 21",0.00878,TRV,Financial Services
2021-03-12,157.050003,159.039993,155.970001,157.270004,157.270004,1313300.0,1313300.0,0.22,0.14,157.42667,"March 12, 21",0.0014,TRV,Financial Services
2021-03-11,153.880005,155.369995,152.169998,155.089996,155.089996,2105200.0,2105200.0,1.20999,0.786,154.21,"March 11, 21",0.00786,TRV,Financial Services
2021-03-10,153.559998,156.429993,153.050003,155.380005,155.380005,1491600.0,1491600.0,1.82001,1.185,154.95333,"March 10, 21",0.01185,TRV,Financial Services
2021-03-09,154.419998,155.960007,152.779999,153.820007,153.820007,1420100.0,1420100.0,-0.59999,-0.389,154.18667,"March 09, 21",-0.00389,TRV,Financial Services
2021-03-08,153.0,157.25,152.470001,155.75,154.899994,1374800.0,1374800.0,2.75,1.797,155.15667,"March 08, 21",0.01797,TRV,Financial Services
2021-03-05,150.449997,153.220001,149.220001,152.360001,151.528503,1458700.0,1458700.0,1.91,1.27,151.6,"March 05, 21",0.0127,TRV,Financial Services
2021-03-04,150.619995,152.020004,147.559998,149.020004,148.206726,1107000.0,1107000.0,-1.59999,-1.062,149.53334,"March 04, 21",-0.01062,TRV,Financial Services
2021-03-03,149.110001,152.149994,148.710007,150.710007,149.887512,1226200.0,1226200.0,1.60001,1.073,150.52334,"March 03, 21",0.01073,TRV,Financial Services
2021-03-02,149.839996,150.919998,149.020004,149.119995,148.306183,1221400.0,1221400.0,-0.72,-0.481,149.68667,"March 02, 21",-0.00481,TRV,Financial Services
2021-03-01,147.0,151.009995,147.0,150.389999,149.569244,1183900.0,1183900.0,3.39,2.306,149.46666,"March 01, 21",0.02306,TRV,Financial Services
2021-02-26,148.089996,148.179993,145.179993,145.5,145.5,1529100.0,1529100.0,-2.59,-1.749,146.28666,"February 26, 21",-0.01749,TRV,Financial Services
2021-02-25,151.309998,151.479996,147.869995,148.0,148.0,1259900.0,1259900.0,-3.31,-2.188,149.11666,"February 25, 21",-0.02188,TRV,Financial Services
2021-02-24,148.690002,151.240005,148.690002,150.960007,150.960007,1484300.0,1484300.0,2.27,1.527,150.29667,"February 24, 21",0.01527,TRV,Financial Services
2021-02-23,149.369995,149.960007,147.199997,149.330002,149.330002,949200.0,949200.0,-0.03999,-0.027,148.83,"February 23, 21",-0.00027,TRV,Financial Services
2021-02-22,145.830002,148.0,144.889999,147.869995,147.869995,1243900.0,1243900.0,2.03999,1.399,146.92,"February 22, 21",0.01399,TRV,Financial Services
2021-02-19,148.139999,148.169998,145.740005,145.910004,145.910004,1124700.0,1124700.0,-2.23,-1.505,146.60667,"February 19, 21",-0.01505,TRV,Financial Services
2021-02-18,148.309998,148.410004,146.360001,147.690002,147.690002,918200.0,918200.0,-0.62,-0.418,147.48667,"February 18, 21",-0.00418,TRV,Financial Services
2021-02-17,146.910004,148.820007,146.759995,148.449997,148.449997,924300.0,924300.0,1.53999,1.048,148.01,"February 17, 21",0.01048,TRV,Financial Services
2021-02-16,147.009995,147.919998,145.669998,147.419998,147.419998,1122100.0,1122100.0,0.41,0.279,147.00333,"February 16, 21",0.00279,TRV,Financial Services
2021-02-12,145.839996,147.139999,144.839996,145.960007,145.960007,1313000.0,1313000.0,0.12001,0.082,145.98,"February 12, 21",0.00082,TRV,Financial Services
2021-02-11,146.0,147.179993,145.580002,146.339996,146.339996,887300.0,887300.0,0.34,0.233,146.36666,"February 11, 21",0.00233,TRV,Financial Services
2021-02-10,147.210007,147.690002,145.330002,145.929993,145.929993,1528600.0,1528600.0,-1.28001,-0.87,146.31667,"February 10, 21",-0.0087,TRV,Financial Services
2021-02-09,146.130005,147.169998,145.679993,147.160004,147.160004,795500.0,795500.0,1.03,0.705,146.67,"February 09, 21",0.00705,TRV,Financial Services
2021-02-08,144.580002,146.240005,143.850006,146.199997,146.199997,756100.0,756100.0,1.61999,1.12,145.43,"February 08, 21",0.0112,TRV,Financial Services
2021-02-05,144.660004,146.479996,143.570007,144.839996,144.839996,933600.0,933600.0,0.17999,0.124,144.96333,"February 05, 21",0.00124,TRV,Financial Services
2021-02-04,139.240005,144.179993,138.789993,143.929993,143.929993,2701400.0,2701400.0,4.68999,3.368,142.29999,"February 04, 21",0.03368,TRV,Financial Services
2021-02-03,139.410004,140.350006,138.020004,138.660004,138.660004,1083400.0,1083400.0,-0.75,-0.538,139.01,"February 03, 21",-0.00538,TRV,Financial Services
2021-02-02,139.160004,140.690002,138.25,139.830002,139.830002,1403700.0,1403700.0,0.67,0.481,139.59,"February 02, 21",0.00481,TRV,Financial Services
2021-02-01,137.080002,138.5,135.889999,138.210007,138.210007,1232200.0,1232200.0,1.13,0.824,137.53334,"February 01, 21",0.00824,TRV,Financial Services
2021-01-29,138.970001,138.970001,135.869995,136.300003,136.300003,2277100.0,2277100.0,-2.67,-1.921,137.04667,"January 29, 21",-0.01921,TRV,Financial Services
2021-01-28,140.279999,141.380005,139.110001,140.0,140.0,1680700.0,1680700.0,-0.28,-0.2,140.16334,"January 28, 21",-0.002,TRV,Financial Services
2021-01-27,141.869995,143.919998,139.300003,139.5,139.5,1637600.0,1637600.0,-2.36999,-1.671,140.90667,"January 27, 21",-0.01671,TRV,Financial Services
2021-01-26,146.809998,147.559998,143.690002,143.710007,143.710007,1277300.0,1277300.0,-3.09999,-2.112,144.98667,"January 26, 21",-0.02112,TRV,Financial Services
2021-01-25,144.5,146.559998,143.259995,146.360001,146.360001,1284800.0,1284800.0,1.86,1.287,145.39333,"January 25, 21",0.01287,TRV,Financial Services
2021-01-22,146.839996,147.970001,144.449997,145.839996,145.839996,1237900.0,1237900.0,-1.0,-0.681,146.08666,"January 22, 21",-0.00681,TRV,Financial Services
2021-01-21,148.130005,152.289993,147.100006,148.720001,148.720001,2835300.0,2835300.0,0.59,0.398,149.37,"January 21, 21",0.00398,TRV,Financial Services
2021-01-20,143.279999,145.550003,142.669998,145.020004,145.020004,1929600.0,1929600.0,1.74,1.214,144.41334,"January 20, 21",0.01214,TRV,Financial Services
2021-01-19,143.630005,144.289993,142.039993,143.509995,143.509995,1616400.0,1616400.0,-0.12001,-0.084,143.27999,"January 19, 21",-0.00084,TRV,Financial Services
2021-01-15,141.839996,144.119995,141.070007,143.240005,143.240005,1915900.0,1915900.0,1.40001,0.987,142.81,"January 15, 21",0.00987,TRV,Financial Services
2021-01-14,142.429993,143.130005,141.110001,142.320007,142.320007,1621900.0,1621900.0,-0.10999,-0.077,142.18667,"January 14, 21",-0.00077,TRV,Financial Services
2021-01-13,140.009995,142.740005,139.600006,142.25,142.25,1409200.0,1409200.0,2.24,1.6,141.53,"January 13, 21",0.016,TRV,Financial Services
2021-01-12,137.529999,140.710007,137.369995,140.419998,140.419998,830100.0,830100.0,2.89,2.101,139.5,"January 12, 21",0.02101,TRV,Financial Services
2021-01-11,138.679993,139.350006,137.220001,137.429993,137.429993,1017200.0,1017200.0,-1.25,-0.901,138.0,"January 11, 21",-0.00901,TRV,Financial Services
2021-01-08,139.210007,139.770004,137.899994,139.649994,139.649994,995100.0,995100.0,0.43999,0.316,139.10666,"January 08, 21",0.00316,TRV,Financial Services
2021-01-07,139.520004,139.720001,137.720001,139.070007,139.070007,1258100.0,1258100.0,-0.45,-0.323,138.83667,"January 07, 21",-0.00323,TRV,Financial Services
2021-01-06,136.130005,139.139999,135.460007,139.100006,139.100006,1278900.0,1278900.0,2.97,2.182,137.9,"January 06, 21",0.02182,TRV,Financial Services
2021-01-05,135.720001,136.449997,133.119995,134.529999,134.529999,937700.0,937700.0,-1.19,-0.877,134.7,"January 05, 21",-0.00877,TRV,Financial Services
2021-01-04,140.630005,140.660004,134.320007,135.649994,135.649994,1559700.0,1559700.0,-4.98001,-3.541,136.87667,"January 04, 21",-0.03541,TRV,Financial Services
2020-12-31,139.080002,140.539993,138.110001,140.369995,140.369995,970200.0,970200.0,1.28999,0.928,139.67333,"December 31, 20",0.00928,TRV,Financial Services
2020-12-30,138.949997,139.899994,138.850006,139.080002,139.080002,1253800.0,1253800.0,0.13001,0.094,139.27667,"December 30, 20",0.00094,TRV,Financial Services
2020-12-29,139.580002,139.649994,138.029999,138.350006,138.350006,859000.0,859000.0,-1.23,-0.881,138.67667,"December 29, 20",-0.00881,TRV,Financial Services
2020-12-28,138.830002,139.880005,138.470001,139.190002,139.190002,1100300.0,1100300.0,0.36,0.259,139.18,"December 28, 20",0.00259,TRV,Financial Services
2020-12-24,138.059998,138.639999,136.839996,138.490005,138.490005,416800.0,416800.0,0.43001,0.311,137.99,"December 24, 20",0.00311,TRV,Financial Services
2020-12-23,137.289993,138.559998,136.910004,137.949997,137.949997,1901500.0,1901500.0,0.66,0.481,137.80667,"December 23, 20",0.00481,TRV,Financial Services
2020-12-22,137.539993,137.899994,136.259995,136.479996,136.479996,1186600.0,1186600.0,-1.06,-0.771,136.88,"December 22, 20",-0.00771,TRV,Financial Services
2020-12-21,139.149994,139.149994,136.259995,138.149994,138.149994,1373200.0,1373200.0,-1.0,-0.719,137.85333,"December 21, 20",-0.00719,TRV,Financial Services
2020-12-18,138.589996,139.779999,137.5,138.860001,138.860001,3347100.0,3347100.0,0.27,0.195,138.71333,"December 18, 20",0.00195,TRV,Financial Services
2020-12-17,137.75,138.830002,137.75,138.029999,138.029999,1428800.0,1428800.0,0.28,0.203,138.20333,"December 17, 20",0.00203,TRV,Financial Services
2020-12-16,137.729996,137.970001,136.220001,137.440002,137.440002,1253300.0,1253300.0,-0.28999,-0.211,137.21,"December 16, 20",-0.00211,TRV,Financial Services
2020-12-15,134.710007,137.320007,134.320007,137.259995,137.259995,975600.0,975600.0,2.54999,1.893,136.3,"December 15, 20",0.01893,TRV,Financial Services
2020-12-14,136.190002,136.779999,133.669998,133.990005,133.990005,1344500.0,1344500.0,-2.2,-1.615,134.81333,"December 14, 20",-0.01615,TRV,Financial Services
2021-05-05,58.66,58.95,58.66,58.69,58.69,12233321.0,12233321.0,0.03,0.051,58.76667,"May 05, 21",0.00051,VZ,Communication Services
2021-05-04,57.98,58.65,57.95,58.6,58.6,22209381.0,22209381.0,0.62,1.069,58.4,"May 04, 21",0.01069,VZ,Communication Services
2021-05-03,58.23,58.33,57.87,57.92,57.92,17684655.0,17684655.0,-0.31,-0.532,58.04,"May 03, 21",-0.00532,VZ,Communication Services
2021-04-30,57.35,57.86,56.96,57.79,57.79,16946795.0,16946795.0,0.44,0.767,57.53667,"April 30, 21",0.00767,VZ,Communication Services
2021-04-29,56.55,57.52,56.53,57.32,57.32,18232641.0,18232641.0,0.77,1.362,57.12333,"April 29, 21",0.01362,VZ,Communication Services
2021-04-28,56.37,56.66,56.34,56.43,56.43,12791350.0,12791350.0,0.06,0.106,56.47667,"April 28, 21",0.00106,VZ,Communication Services
2021-04-27,56.58,56.72,56.2,56.32,56.32,22043376.0,22043376.0,-0.26,-0.46,56.41333,"April 27, 21",-0.0046,VZ,Communication Services
2021-04-23,57.13,57.47,56.78,57.3,57.3,18089772.0,18089772.0,0.17,0.298,57.18333,"April 23, 21",0.00298,VZ,Communication Services
2021-04-22,57.94,58.09,57.14,57.28,57.28,20911449.0,20911449.0,-0.66,-1.139,57.50333,"April 22, 21",-0.01139,VZ,Communication Services
2021-04-21,58.4,58.84,58.05,58.14,58.14,18426540.0,18426540.0,-0.26,-0.445,58.34333,"April 21, 21",-0.00445,VZ,Communication Services
2021-04-20,58.12,58.54,57.97,58.39,58.39,16817696.0,16817696.0,0.27,0.465,58.3,"April 20, 21",0.00465,VZ,Communication Services
2021-04-19,58.5,58.71,58.09,58.39,58.39,12003275.0,12003275.0,-0.11,-0.188,58.39667,"April 19, 21",-0.00188,VZ,Communication Services
2021-04-16,58.07,58.48,57.8,58.28,58.28,20029793.0,20029793.0,0.21,0.362,58.18667,"April 16, 21",0.00362,VZ,Communication Services
2021-04-15,57.56,57.91,57.54,57.7,57.7,13429949.0,13429949.0,0.14,0.243,57.71667,"April 15, 21",0.00243,VZ,Communication Services
2021-04-14,57.5,58.130001,57.290001,57.700001,57.700001,13890100.0,13890100.0,0.2,0.348,57.70667,"April 14, 21",0.00348,VZ,Communication Services
2021-04-13,57.369999,57.759998,57.16,57.619999,57.619999,15489100.0,15489100.0,0.25,0.436,57.51333,"April 13, 21",0.00436,VZ,Communication Services
2021-04-12,57.66,57.889999,57.43,57.540001,57.540001,19564600.0,19564600.0,-0.12,-0.208,57.62,"April 12, 21",-0.00208,VZ,Communication Services
2021-04-09,57.599998,57.799999,57.25,57.490002,57.490002,13872000.0,13872000.0,-0.11,-0.191,57.51333,"April 09, 21",-0.00191,VZ,Communication Services
2021-04-08,58.040001,58.130001,57.529999,57.599998,57.599998,16472400.0,16472400.0,-0.44,-0.758,57.75333,"April 08, 21",-0.00758,VZ,Communication Services
2021-04-07,59.130001,59.459999,58.790001,59.0,58.371998,13218400.0,13218400.0,-0.13,-0.22,59.08333,"April 07, 21",-0.0022,VZ,Communication Services
2021-04-06,58.810001,59.110001,58.68,59.110001,58.480827,12198300.0,12198300.0,0.3,0.51,58.96667,"April 06, 21",0.0051,VZ,Communication Services
2021-04-05,58.529999,59.130001,58.459999,58.869999,58.243382,14326300.0,14326300.0,0.34,0.581,58.82,"April 05, 21",0.00581,VZ,Communication Services
2021-04-01,58.02,58.389999,57.740002,58.299999,57.679451,12880300.0,12880300.0,0.28,0.483,58.14333,"April 01, 21",0.00483,VZ,Communication Services
2021-03-31,58.400002,58.52,58.060001,58.150002,57.531048,19531700.0,19531700.0,-0.25,-0.428,58.24333,"March 31, 21",-0.00428,VZ,Communication Services
2021-03-30,58.869999,58.970001,58.23,58.59,57.966362,13239700.0,13239700.0,-0.28,-0.476,58.59667,"March 30, 21",-0.00476,VZ,Communication Services
2021-03-29,58.09,58.98,57.950001,58.830002,58.204308,18577300.0,18577300.0,0.74,1.274,58.58667,"March 29, 21",0.01274,VZ,Communication Services
2021-03-26,57.43,58.25,57.380001,58.18,58.18,19632700.0,19632700.0,0.75,1.306,57.93667,"March 26, 21",0.01306,VZ,Communication Services
2021-03-25,57.049999,57.540001,56.700001,57.380001,57.380001,18047400.0,18047400.0,0.33,0.578,57.20667,"March 25, 21",0.00578,VZ,Communication Services
2021-03-24,56.740002,57.43,56.630001,57.009998,57.009998,14819800.0,14819800.0,0.27,0.476,57.02333,"March 24, 21",0.00476,VZ,Communication Services
2021-03-23,56.419998,57.419998,56.380001,56.91,56.91,20084100.0,20084100.0,0.49,0.868,56.90333,"March 23, 21",0.00868,VZ,Communication Services
2021-03-22,55.869999,56.669998,55.77,56.59,56.59,20656600.0,20656600.0,0.72,1.289,56.34333,"March 22, 21",0.01289,VZ,Communication Services
2021-03-19,56.43,56.52,55.950001,56.240002,56.240002,39055000.0,39055000.0,-0.19,-0.337,56.23667,"March 19, 21",-0.00337,VZ,Communication Services
